Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
parochiebavel.nl,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
millionworkermarch.icu,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
edpdpolska.pl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
orgogenlabs.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
rakuten.co.jp.supportaplicationcode13.jp-aplicatioebokendnslinfrntjopinjsoad3asfadum8.xyz,0,0,1,5,0,0,0,1,0,1,1,1,1,1,1,1,1
emotivaodontologia.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
rinnova-il-dominio.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
update.troyvanspanje.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
finalizando-pagamento.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
matrixpublishers.org,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
seguro-expert.pl,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
htl.li,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
batumi.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
xn--80al0adb1gd.xn--p1ai,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
flyingbird.co.tz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
3.ly,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
saipardabazar.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
wetransfer-docushare1.ml,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
eros-group.ru,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,1
services.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
syntegradigital.joomla.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
soyalejo.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
redlinerecruitment353-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
tech-choice-intl.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
weddinghairhertfordshire.co.uk,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
aresczspsc.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
apple.com.icloud-lost.co,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
dadaindah.my.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ukbusinessdaily.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
bestydecor.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
kidskitchen.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
unada.ga,0,1,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
hotspear.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
greenpoint.art.br,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
globalminiimplantday.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
209.99.16.16,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
ayjegvgm.livedrive.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
rohtolab.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
claassistencia.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1
vrl.to,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
steamcoummunity.gq,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
itechcircle.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
vl2-ru.1gb.ru,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
sadervoyages.intnet.mu,0,0,1,3,0,0,1,0,0,1,0,0,1,1,1,1,1
click.email.office.com,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1
vpscouriers.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
juanthradio.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
nwer.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
dofus.page,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
dunggiodrilling.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,1,1,1,1,1,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
meylanbt.co.ke,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1
hrpayrollsystem.it,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
my3.uk-verifyid.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
parafiaczarkow.ns48.pl,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
realfreakypedia.com,0,1,1,5,1,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
kishblackdolphin.ir,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
pfgventures-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
bluemarble.cloud,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1
mixql.io,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,1
moonkahonda.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
reencuentro.agapesv.org,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
biblen.ru,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
detes.sk,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
anniephan.us,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
girlsgettinggoals.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
53.com-id9533371.thoughtoholics.net,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
7mpro.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
autodiscover.preciouslittlegems.com.au,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
solar-lampe-mit-bewegungsmelder.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,1,1,1,1,1,1
netregistry.com.au.login.netregistryprivacylook.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hortipower.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
itunes.losua.cn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
semprepres.sslblindado.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
pixellink.net,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
paypal-experience.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
exodus.io123782.ml,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
google.com,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
rf-hospital.ir,0,0,1,8,0,0,0,1,0,1,1,1,1,1,1,1,1
earlystickgraft.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1
christiantidings.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
oferta-da-semana-2020.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
itau.com.br.cartoes.mercadop.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
apaenxaneta.org,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
lightandlight.in,0,1,1,10,0,0,0,0,0,1,1,1,1,1,1,1,1
ebay-kleinanzeigen.de-anfrage-id92342.avalco.cl,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
samcool.org,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
trop-de-credits.be,0,0,0,4,0,0,0,1,0,1,1,1,1,1,1,1,1
link.do,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
teatr-akvarel.tomsk.ru,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1
seuprotudoaqui.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
emailmarketing.locaweb.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
1drv.ms,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1
majo.rssc-altitude.fr,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
hm.rc-verify5.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ozairtradelink.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
vinkaellaren.se,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1,1
iwatchsystems.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
betasusgiris2.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
rules-all.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
myatharweiiect.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
norcaltc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
azrecpsrt.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
johnfinchpartnership.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mereliverystables.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
team-snudesde.google-safety.de,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pompanogroup.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
demo.kinomilenium.mk,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
wellingtoncloud-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
c1800258.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
advonationusa.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
particulares.santander.totta-pt.eu,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
advonationusa.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
nortondustrial.com,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1
vadodaramarathon.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
lynshirt.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,1,1
toplinok.beget.tech,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
sigab.iainbukittinggi.ac.id,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
rohtolab.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
bracontabil-com-br.webap02.redehost.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
crowleprimary-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
rollarcecilee.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
dreamhouse.in.th,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
storage.googleapis.com,0,1,1,2,1,0,0,0,0,1,1,1,0,0,1,0,1
solutionsksa.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
ricardoeletro-hom.i9xp.net.br,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
ummamiexpress.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
support.paypal.com.kulturabgru.439.com1.ru,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
lawyer.theappideas.in,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,1
geoenergia.net,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
ams-business-7.hostwindsdns.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
venturegroupit.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1
emojidictionary75d139b8243558347d778dafc4b938fe.dns-cloud.net,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
chinacelticgolf.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
adart.krakow.pl,0,0,1,8,0,0,0,0,0,1,0,1,1,1,1,1,1
gcspolk.com,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,1
promohinotruck.com,0,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
qubectravel.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
am-t.by,0,1,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
unipingratis.wikaba.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
rapline.hu,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,1
poetkaustubh.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
marsold.cl,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
176.119.1.180,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
dropbox.lilyskitchen.skyfencenet.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
lojacarrefourclube.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
sturdeephotography.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
kotini.mbnet.fi,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
betasusturkeygiris.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
thegastonhouse.com,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
conasevi.gob.sv,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
protectionvk.webservis.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
rudradivine.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
perfeitosparahoje2020.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
japanpsat.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
pharmacyhelpcenter.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
webcoretic.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
cecmultiservice.it,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
kingerhelpservice.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
nuanciel.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
hostpoint.ch.gbp-events.com.prunauneau.fr,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
dankpogs.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
solcold.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
naofiquedeforadessamega.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
cruzsantiagoverta.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
quaestusconsultancy.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
proxyx.ru:443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
adnet8.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
secure.runescape.com-rsm.me,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
wvk12-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
cheaphostingsa.co.za,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
everestwebdevelopment.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,1
count.mail.163.com.jutin.tk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
porquebiotecnologia.com.ar,0,0,1,7,0,0,0,0,0,1,1,0,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1
fareast.qa,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
educationthai.co.th,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1
bre-tech.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
optus.verification.online-australia.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
uload-300.mountainjaynik.gb.net,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
fitnessrace.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
theloveonherproject.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
imxprs.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
prosindperu.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
atccn3.it,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
assicuriamoci.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
vilanovacenter.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
amh.ro,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
maitee.cl,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
blackwatertech.is-a-designer.com,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1
betasus2021.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
otimosdescontos.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
a0431316.xsph.ru,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
ebay.co.uk.ektabhattacharya.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
quitaragora.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
hospitalarpaulista.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
phoenixlocksmith-az.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
ticonme.es,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
1drv.ms,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
usereinloggen.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
gaughrith.com,0,1,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
onlineamex-001-site1.ctempurl.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
acrpkids-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
bethesdaalur.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
animalwelfareinc.org,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
asc-electrical.co.uk,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,1
lz5.1ee.myftpupload.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
collaboration.com.ua,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
bruninglandscapeltd.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
qabankofamerica.benefitcentre.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sum.vn,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
fortrader.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
mediterraneanlighthouses.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
shineridiamonds.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1
anjoe.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
stikbesppod.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
woodysportsbar.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ladycavendishdiary.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
netorgft1393773-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
siemprelistoradio.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
paypal.ping0n.vip,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
wvk12-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
ukcare.in,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
bigfatdevelopment.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
localbitcoind.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
blufibras.com.br,0,1,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1
weddenoptennis.be,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
esapcepro-org.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
10gbedavaa.dx.am,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
coupedeparis.f3m.free.fr,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
wallieget.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
peepschannel.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
work.jonwillchambers.co.uk,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
mail.kojak-group.com,0,0,1,4,0,0,0,1,1,1,1,1,0,0,1,0,1
admin.baragor.se,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
misrecetasnaturales.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1
iceyouroffice.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mcsquareintl.com:32000,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mahoganyusa.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
189.36.52.206,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
samcool.org,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
cwmrc.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
bombayelectricstore.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
les-placards-en-folie.fr,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1
alphabetic-custody.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
appleid.apple.com-sign.kvhw8ma.work,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mail.beloinox.pl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
lordkrishnaschool.co.in,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
koreansamurai.com.au,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
betasusgirmek1.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
fb-recovery-10000076860-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
104.168.211.161,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
midyatmimaritas.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
tomastore.xyz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
go4steel.in,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
michelleconnollylpc.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,1
perkpolder.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
secure.runescape.rs-t.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
170.84.83.54,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
